,Cluster,Chromosome,Start,End,Strand,Description,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc03g111840.3,8.0,SL3.0ch03,63936759,63937199,-,RNA-binding protein (AHRD V3.3 *** A0A0K9NVY1_ZOSMR)                 ,-0.9233120476607731,0.0567744443762059,2.7823729978010987,0.14978264110117195,-0.9405731362529812,-0.13610035003001908,2.592333183819457,-0.586691628600938,-1.0402624685004893,0.04711305717751159,0.9610738359040215,-0.8495309719752647,-0.2584694308172828,-0.3020668385112652,-0.37754272614237444,-0.40296020920664055,-0.38595331359787743,-0.009828281856078725,-0.17984234987035055,-0.19631640715712645
Solyc03g111920.2,4.0,SL3.0ch03,63980375,63981275,+,Cytochrome P450 (AHRD V3.3 *** A0A103XWH5_CYNCS)                 ,3.2432970693540417,-0.4173744048748645,-0.4173744048748645,-0.4173744048748645,2.6175848599285305,-0.4173744048748645,-0.4173744048748645,-0.4173744048748645,0.3731265594553009,-0.39173873381715246,-0.4173744048748645,-0.4173744048748645,-0.4173744048748645,-0.3043090292362944,-0.3848449920133889,-0.328992690677672,0.041366086464874906,-0.2975797226792168,-0.39416535803037955,-0.4173744048748645
Solyc03g111950.3,8.0,SL3.0ch03,64001162,64002512,-,Cytochrome P450 (AHRD V3.3 *** A0A103XWH5_CYNCS)                 ,-0.628919460876352,-0.18082278600347465,2.2115605490126446,0.42687499153106945,-0.48443346010050964,0.9037497577555602,2.7356618692089674,1.1591435055410166,-0.6648977860603104,0.0651305447971228,0.44103234973705746,-0.6648977860603104,-0.6648977860603104,-0.6648977860603104,-0.6648977860603104,-0.6648977860603104,-0.6648977860603104,-0.6648977860603104,-0.6648977860603104,-0.6648977860603104
Solyc03g111970.3,8.0,SL3.0ch03,64027558,64027682,-,Cytochrome P450 (AHRD V3.3 *-* A0A103XWH5_CYNCS)                 ,-0.2305065609344856,-0.2305065609344856,4.358854406492171,-0.2305065609344856,-0.20973630967142912,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856,-0.2305065609344856
Solyc03g111973.1,6.0,SL3.0ch03,64029466,64030651,-,Cytochrome P450 (AHRD V3.3 *** A0A103XWH5_CYNCS)                 ,-0.552031254824517,-0.5803957308256078,-0.5840242028128538,-0.5649584752341245,-0.5538367321170956,-0.5836015701744633,-0.57307545879067,-0.5751717481621872,-0.5686299988605189,-0.5874487843639249,-0.6009271725895897,-0.583492506949966,-0.5417661109921783,-0.4749706398287931,-0.4741729390749538,1.0340297441094173,2.1111391802429105,2.1847214518025946,1.9019262418008316,1.1666867076456902
Solyc03g111990.3,6.0,SL3.0ch03,64037241,64038146,-,Cytochrome P450 (AHRD V3.3 *** A0A103XWH5_CYNCS)                 ,-0.47716549020208393,-0.8803997152997715,-0.8672610161756141,-0.7404480747928259,-0.6264811874979281,-0.8309075783734439,-0.7945575152024767,-0.8205612858003478,-0.13693757051847,-0.8914573768175319,-0.8460809951388081,0.7477216460202564,0.4202753615032825,0.30079942880089605,-0.16910960743147146,0.25870626511532113,0.49501695474882995,1.863466564779067,1.236387938030125,2.758993254252995
Solyc03g112040.1,6.0,SL3.0ch03,64066348,64067850,+,Cytochrome P450 (AHRD V3.3 *** A0A103XWH5_CYNCS)                 ,-0.4219563389883686,-0.47691195747063636,-0.4775965134339075,-0.47295288546116904,-0.15274357064627211,-0.4775965134339075,-0.4775965134339075,-0.4740005524810582,-0.41476539017540154,-0.4670583614669817,-0.47277451455574965,-0.47476325070994446,-0.4775965134339075,-0.4713554799643419,-0.47576553622335704,-0.33168827638345044,3.5720889180950337,1.3839113931034073,0.9479617509158668,1.1131601061480545
Solyc03g112075.1,6.0,SL3.0ch03,64090675,64091363,-,D-3-phosphoglycerate dehydrogenase (AHRD V3.3 *** K4BK61_SOLLC)                 ,0.1115014917057601,-0.40348075611713874,-1.1743890769933285,0.06400788224076881,-0.4235611825865781,-0.9123071216423717,-1.3703844147098143,-0.8937001656739769,0.9051088365424195,-0.8270644086085834,-0.5102297987869941,-0.39633924537230414,-0.07476237862831757,0.0019907429275488175,-0.02092061050696713,-0.24062546962005169,-0.0029165614562661805,2.0484213822439337,1.8516025989272242,2.2680482561150392
Solyc03g112080.1,5.0,SL3.0ch03,64096076,64097035,+,Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase (AHRD V3.3 *** A0A0B2PRR2_GLYSO)                ,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,4.358898943540671,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617,-0.2294157338705617
Solyc03g112090.3,5.0,SL3.0ch03,64098823,64099182,-,high-affinity nitrate transporter-like protein (AHRD V3.3 *-* AT4G24715.1)               ,-0.34312748391805464,-0.6958201661352523,-0.5204692079964918,-0.4100844825000836,-0.33124917981135354,-0.3773441275792654,-0.5486263008803864,4.206631300912349,-0.09065153832321286,-0.03199364133732707,-0.20884302585763953,-0.35210064834645505,-0.5503604566496686,-0.14410875190589667,-0.21137158236544873,0.2048024072760429,0.2891054239206796,0.01970926562739159,0.17929319606996189,-0.08339100019988993
Solyc03g112100.3,3.0,SL3.0ch03,64105020,64105237,-,high-affinity nitrate transporter-like protein (AHRD V3.3 *** AT4G24715.1)               ,0.7754293802930067,-0.3655576188549295,-0.3883494777839111,-0.3713515782234492,1.6129811441502693,-0.18645145061026516,-0.383586662449116,-0.3602742318192256,3.8063004242252516,-0.2558318656343432,-0.350753681214629,-0.3928594586815486,-0.39263565796746625,-0.392364862247897,-0.39269075071752346,-0.39247834163161327,-0.39261751557578867,-0.3916052202510501,-0.39255992354910163,-0.39274265145666765
Solyc03g112200.1,2.0,SL3.0ch03,64170634,64171389,-,LOW QUALITY:Insulinase (Peptidase family M16) family protein isoform 3 (AHRD V3.3 --* A0A061GZ00_THECC)          ,0.3025338091942571,0.009737654755347706,0.5797412879269528,-0.954016861941477,0.2482146177476162,0.5169003437529832,1.507923650652408,-0.2734824849703342,-0.37662007155906374,2.7652574015947207,1.8236401231209143,-0.9876428189208754,-0.8377662335470208,-0.4988037406850464,-0.2883100074444271,-0.43183863832848196,-0.3643107041397342,-0.7683141048088639,-0.9327284433855083,-1.0401147790143659
Solyc03g112210.1,2.0,SL3.0ch03,64172928,64173206,-,LOW QUALITY:Phloem specific protein (AHRD V3.3 -** G7J4R7_MEDTR)               ,-0.31238667623200794,-0.4342005033095489,0.852830112115518,-0.6039114474632968,-0.0009488026823243913,-0.1110968276996213,1.7998445488004815,0.05354675014128239,-0.1723465522283725,0.8433987883521632,3.3746222607981666,-0.6369801049740678,-0.4572958896254895,-0.5472389502103672,-0.4158515365712416,-0.5875259645048093,-0.4706031906567026,-0.6559964207812455,-0.7280713657706165,-0.7897882274978978
Solyc03g112230.3,6.0,SL3.0ch03,64183170,64183247,-,"Ubiquitin-associated/TS-N domain ""protein,"" putative (AHRD V3.3 *** A0A072V0X9_MEDTR)               ",-0.761924167799718,-0.438300051343677,-0.7812587857279826,-0.5209900987113308,-0.7919272374033788,-0.44905861594648255,-0.690094516432859,-0.5635804276168658,-0.050128454240970184,-0.15507478703944766,-0.16193680049499415,-0.0926196537211821,-0.4390426039441386,0.3534962289519616,0.14299538500129388,-0.4264746632615517,-0.3607919107337589,0.5903668236706584,2.7577687189934106,2.8385756178010144
Solyc03g112280.3,6.0,SL3.0ch03,64217181,64217529,-,C2 and GRAM domain-containing protein (AHRD V3.3 *** A0A0B2RGK8_GLYSO)              ,-0.6940312621601501,-0.7090370114539141,-0.6590588556485725,-0.6695039080482693,-0.7100508294685026,-0.5344812983653049,-0.5283198944600961,-0.49424269919682307,-0.6377126876631194,-0.055709624344120384,0.047713068374343956,-0.5971575508996038,-0.737026949464285,-0.07697529435076313,-0.41755960324911995,0.506324986708907,0.6395542051378729,1.183779033498914,2.700403423420736,2.44309275163187
Solyc03g112353.1,6.0,SL3.0ch03,64264515,64264767,+,DEAD-box ATP-dependent RNA helicase-like protein (AHRD V3.3 *-* A0A072UQ07_MEDTR)              ,-0.7465121866060932,-0.31749804986690755,-1.273117152654669,0.14652233016411725,-1.111873163341481,-0.2074899873332556,-1.0951246137430015,-0.26738291318322915,0.545143924677071,0.3154044297403486,-0.7990883650955836,-0.7877027006377366,-0.47067561714972,0.47041488475259874,0.1691794867974336,-0.2070253368530947,-0.4189934478094156,2.0306038111408085,2.5508649349589843,1.4743497320428323
Solyc03g112440.1,2.0,SL3.0ch03,64329162,64329623,+,Oleosin (AHRD V3.3 *** K4BK98_SOLLC)                  ,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,4.358898943540675,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618,-0.2294157338705618
Solyc03g112540.3,4.0,SL3.0ch03,64419603,64420197,+,NAD(P)-binding Rossmann-fold superfamily protein (AHRD V3.3 *** AT5G50130.1)               ,1.3601363890789335,0.7678556420894638,-0.0772287673149917,0.27261835211324614,3.4222183239855135,0.21017406552151766,0.15937297351283156,-0.6115445444758157,1.1337517521072014,-0.5756926548320908,-0.6101558122699119,-0.5719735030574049,-0.444673353970172,-0.6061488809531738,-0.622505786176897,-0.6459577411492486,-0.6439354759854318,-0.6334105950499687,-0.6459577411492486,-0.6369426420243509
Solyc03g112565.1,6.0,SL3.0ch03,64443404,64443476,+,Ribonucleoside-diphosphate reductase subunit beta (AHRD V3.3 *** A0A0B0P1E0_GOSAR)               ,-0.5441690905660027,-0.4673359232655374,-0.6983791979277095,-0.3124331573587147,-0.38664488523654283,-0.5312470831074297,-0.6741085473315047,-0.4459194997808697,-0.42703407530432796,-0.3625754048426115,-0.361806663376803,-0.6887833706376089,-0.5571979641006045,-0.3457930006858078,-0.3613313493330301,0.09268187024727643,0.6020161351928343,1.0393471526726523,2.9778576213995747,2.452856433342768
Solyc03g112660.3,6.0,SL3.0ch03,64521814,64523945,+,Protein MODIFIER OF SNC1 1 (AHRD V3.3 *** A0A0B2QEH1_GLYSO)              ,-0.7215587234351367,-0.2040878240765581,-1.3220072594075243,-0.3624447303724984,-0.7648176919274989,0.451647696623327,-0.9852584601601966,-0.3121049100609424,-0.043247665332712425,0.3924404882179067,-0.3868995244749194,-1.2896552514262836,-0.8276914446588308,-0.17313532930983158,-0.2095585990486798,0.16828319527785937,0.5405530779433989,1.8213056653529887,2.5597329823732724,1.6685043079028603
Solyc03g112700.1,3.0,SL3.0ch03,64546475,64547467,-,calmodulin-binding protein (DUF1645) (AHRD V3.3 *** AT2G15760.1)                ,0.6424560291167299,-0.6284085937360421,-0.5971172440427897,-0.7274795554794282,2.504687234586417,-0.15649973250520696,0.27439145491689687,-0.382261070586232,3.0556003200599506,-0.007785348531414074,0.30978452391579914,-0.6471142304309362,-0.7612164979632897,-0.5623729723919038,-0.2177804127226212,-0.5574656227926436,-0.5911535460863959,-0.38146759537467023,-0.39638158415407976,-0.17241555579814147
Solyc03g112730.3,5.0,SL3.0ch03,64557373,64558196,-,Cysteine-rich receptor-like protein kinase 1                  ,-0.2233430645929322,-0.23257678340524632,-0.2319664504966295,-0.22384946791428978,-0.22569262553124028,-0.22602124127552756,-0.2226135492024172,4.358873426460681,-0.22850635941091918,-0.2288384491240922,-0.23248678589879962,-0.23005696178626656,-0.2286814510252919,-0.23045885656173778,-0.23102238137643014,-0.23361436020604762,-0.23039227214000046,-0.23420665382557512,-0.23067996018835238,-0.23386575249888494
Solyc03g112770.3,4.0,SL3.0ch03,64599602,64600006,+,Glutaredoxin (AHRD V3.3 *** I2FJT7_SOLTU)                  ,1.2296769287822729,-0.7956946547117367,-0.9566664216197786,-0.6848560485325061,3.1485939353899717,-0.6105300141647277,-0.7200388094807234,-0.3516542131483518,1.8454256684836252,-0.2574279787479812,0.6295963247256382,-1.0076702512948164,-0.2824967299738488,-0.23015343159903187,-0.4365452371950706,-0.07945774292601589,-0.324439132828812,0.2720305719330792,-0.0011178892753744066,-0.38657487381581185
Solyc03g112860.3,6.0,SL3.0ch03,64646368,64646406,+,SBP (S-ribonuclease binding protein) family protein (AHRD V3.3 *** AT1G10650.1)             ,-0.17440989647103172,0.6221889050772359,-0.9129613177464184,-0.18083361296737588,-0.9138619500508023,0.5713437570004435,-0.0741774859409865,0.2933382748821035,-0.19261292675101813,0.5372047213868739,-1.1585124199139913,0.07339710557972597,-1.512797881742853,-1.0177855180732962,-0.6331377108858737,-0.4133872595390151,-0.3006046349837886,1.0740834744049736,1.3362637537872328,2.977262622947859
Solyc03g113150.3,5.0,SL3.0ch03,64895304,64895799,+,Pectate lyase (AHRD V3.3 *** K4BKG8_SOLLC)                 ,-0.09163274558196266,-0.2594939335869089,-0.2645436014787456,-0.22506977877131037,-0.04794029760012433,-0.26044392182067444,-0.250042023291904,4.351130042866127,-0.14613024653953474,-0.2527084495574906,-0.2605711382425271,-0.22799646707457305,-0.237855627872774,-0.26128733177249264,-0.2638816031233081,-0.26648934445654254,-0.26648934445654254,-0.2605563292965925,-0.24642253669129835,-0.2615753216508206
Solyc03g113200.1,5.0,SL3.0ch03,64914860,64915267,+,LOW QUALITY:nucleolar-like protein (AHRD V3.3 --* AT3G57780.5)                ,-0.06470035348986636,-0.11503077625249733,-0.26633490378176167,-0.10762658206736139,-0.13440808085209877,-0.236890025951879,-0.22937103931075117,4.349425862768036,-0.2516087433468898,-0.20632187679981706,-0.2651255668157897,-0.2775963455603252,-0.25123714961672244,-0.2775963455603252,-0.2775963455603252,-0.2775963455603252,-0.2775963455603252,-0.2775963455603252,-0.2775963455603252,-0.2775963455603252
Solyc03g113240.3,8.0,SL3.0ch03,64935735,64936307,+,"transmembrane ""protein,"" putative (DUF1118) (AHRD V3.3 *** AT1G74730.1)               ",-0.9586932507774885,0.025248897254267575,2.903010076099519,0.25334301363495104,-0.96104609168413,-0.04439424115963019,2.0881994533201618,-0.3944720927097618,-0.921616278365668,0.29048219863851044,1.2620272159625894,-0.4166320564708315,0.024969970257734817,0.11766995356071433,0.13169833857742366,-0.40097661535231055,-0.7156868605840023,-0.7068838295202798,-0.7923122177471024,-0.7839355829346685
Solyc03g113250.3,9.0,SL3.0ch03,64933556,64933621,-,nitrate transporter 0.043055556 (AHRD V3.3 *** AT1G69850.1)                ,-0.426875417674092,-0.02710004328207798,-0.21032751131633412,2.9917496339417,-0.4288683263144881,-0.28169554891115006,0.03188561394059909,2.956724065939898,-0.42651711000972403,-0.2214988518509645,-0.2903713509444006,-0.41284420234492003,-0.3363567577736473,-0.40474496366320994,-0.4076618864122328,-0.42629176525593504,-0.4288683263144881,-0.41429669093840926,-0.41203138140080764,-0.42400917941531613
Solyc03g113320.1,6.0,SL3.0ch03,64964855,64965007,-,"LOW QUALITY:Tuliposide A-converting enzyme ""1,"" chloroplastic (AHRD V3.3 --* TCEA1_TULGE)             ",-0.431305080714279,-0.431305080714279,-0.431305080714279,0.23273455498336187,-0.431305080714279,-0.431305080714279,-0.4061163158671159,-0.3623357312743632,-0.431305080714279,-0.3906818583733584,-0.3683292251489312,-0.41992921926239446,-0.42647085304569227,-0.38161166725905993,-0.3077586008339485,-0.41879213065103454,-0.31997937898755713,0.3287041881457361,2.5429243469257123,3.2854723749343195
Solyc03g113360.3,9.0,SL3.0ch03,64994722,64994772,-,"LOB domain-containing ""protein,"" putative (AHRD V3.3 *** A0A061GGF8_THECC)               ",-0.30351636025351464,-0.2162814679281765,-0.30351636025351464,4.108664275895052,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,1.2348053288288714,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.30351636025351464,-0.27092637273951264,-0.30351636025351464
Solyc03g113370.3,6.0,SL3.0ch03,65007296,65007611,-,Ubiquitin carboxyl-terminal hydrolase-related protein (AHRD V3.3 *** AT3G47890.2)               ,-1.0648550060580393,-0.30401156078961206,-0.9374210299988652,0.14879554402705528,-1.1389974601371902,-0.18009573606689852,-0.760048116840581,-0.8951578735620401,-0.9477115361422294,-0.16458960899249764,-0.6843495571268734,-0.4471344394758742,-0.5253612086522589,0.7095086532555286,0.8814874919474168,0.006882079131907181,0.3545336897707052,2.1449933707035833,1.7375598264266696,2.0659724785800933
Solyc03g113380.3,6.0,SL3.0ch03,65015143,65015758,-,"Pentatricopeptide repeat-containing ""protein,"" putative (AHRD V3.3 *** B9R930_RICCO)               ",-0.25696000094672683,-0.3096114408290084,-0.8235538639767542,-0.6364415139335072,-0.5255496356187064,-0.23375122205557172,-0.4996163433794628,-0.7425254740977139,0.4992735873032905,-0.07217304032167915,-0.7990614269445409,1.1047039535918062,-0.9565918454558844,-0.600768648503576,0.07600468485148645,-0.45681244740073684,-0.11567206039217769,0.4572661870106212,1.4889228255471536,3.402917725551685
Solyc03g113405.1,4.0,SL3.0ch03,65046335,65046753,+,Plasma membrane ATPase (AHRD V3.3 *** A0A067KG17_JATCU)                ,1.3689271092135036,1.0470823323141345,-1.2117271793278004,-0.6798361603824475,2.28738814131814,1.4717728859943031,-0.6550399504919908,0.05457313440703619,1.496967275393288,0.3814812426039173,0.06186219771137375,-0.5726664949454338,-0.35691667143677774,-0.17101378193059258,-0.6265526165236671,-1.1193781119148047,-1.4575064251541583,-0.27022988292551636,-0.543464531196908,-0.5057225127255938
Solyc03g113410.2,2.0,SL3.0ch03,65048728,65050119,+,Auxin response factor (AHRD V3.3 *-* M0ZGK3_SOLTU)                ,-0.13861619906045816,-0.29737238676787303,-0.19228902544551288,-0.18360749925399322,-0.040349867352535686,0.871356334385483,-0.43187509268506197,1.0692288597493962,0.0713163744434291,2.4237729545084408,2.36185138066435,-0.9449320281614656,-1.0329296235613197,-0.9674508570384924,-0.6872422605549454,-0.6767792947603456,-0.825748564430727,-0.2779245315495734,-0.9674370141558376,0.8670283410270445
Solyc03g113440.3,5.0,SL3.0ch03,65074052,65074258,-,Major facilitator superfamily protein (AHRD V3.3 *** AT5G28470.2)               ,-0.23904421964560368,-0.22490228087085656,-0.2300500938618253,-0.12806245385082998,-0.2385705194096822,-0.23683638541585678,-0.22675039831303131,4.357668787762622,-0.23904421964560368,-0.2383560956588986,-0.23904421964560368,-0.2352574054747587,-0.23841426280249264,-0.23054638691532298,-0.22528692046953694,-0.23855108877522238,-0.23904421964560368,-0.23267508387245484,-0.23818831384383465,-0.23904421964560368
Solyc03g113490.3,3.0,SL3.0ch03,65103307,65103913,+,HIPL1-like protein (AHRD V3.3 *** A0A0B0MLG6_GOSAR)                 ,2.0335748771202224,-0.3143181780714092,-0.3861939943567551,-0.44184439575259954,2.180607878341599,-0.21262747646837774,-0.3704204210059251,-0.4965584527754091,2.8177155506876708,-0.09062988376488453,-0.24123281594185242,-0.46474073205829086,-0.47946445494907675,-0.48509408199244447,-0.4953001844433495,-0.5146952002212298,-0.5238225501991949,-0.48551510816454385,-0.5183104984441402,-0.5111298775400113
Solyc03g113560.3,9.0,SL3.0ch03,65146629,65147052,+,basic helix-loop-helix (bHLH) DNA-binding superfamily protein (AHRD V3.3 *** AT5G62610.2)             ,-0.13723874844400272,0.07717017513310506,-0.30704778770237784,2.399468477657306,-0.35758647689837014,-0.4627548383446012,-0.40471883489521004,3.4483998450903126,-0.27512380709316897,-0.4783794811161776,-0.48630662140513975,0.0009918125959392991,-0.18696800356223742,-0.375927616794407,-0.3880194756900167,-0.39412930884787256,-0.39119524838771375,-0.4194799980404314,-0.4706574483217501,-0.3904966149331854
Solyc03g113570.1,3.0,SL3.0ch03,65148415,65149077,-,Germin-like protein                     ,0.8994271557224918,-0.4096765868603333,-0.41140339834147666,-0.34599417126794074,3.3810658914161267,-0.40831361295553537,-0.4103987440267787,-0.028666282078907163,2.2593971301485967,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666,-0.41140339834147666
Solyc03g113580.1,4.0,SL3.0ch03,65150621,65151274,-,Germin-like protein (AHRD V3.3 *** Q8H2A6_ANACO)                 ,2.3928989136239,-0.42426562216629377,-0.42935724706292483,-0.41605415340822777,2.3499790758150296,-0.38567515042265815,-0.4235374836475736,-0.4203627983958677,2.397393529725457,-0.36372683268657857,-0.4244573608701139,-0.42935724706292483,-0.42935724706292483,-0.4282690192499259,-0.42744007925875044,-0.4268888655213769,-0.4245096396944892,-0.4282982785279063,-0.42935724706292483,-0.42935724706292483
Solyc03g113600.3,5.0,SL3.0ch03,65163371,65163576,+,"myosin-binding ""protein,"" putative (Protein of unknown ""function,"" DUF593) (AHRD V3.3 *** AT1G74830.1)           ",-0.23507021779975587,-0.2334154399266116,-0.23215590531085364,-0.15890896948391067,-0.23427482881626344,-0.23513951546538236,-0.22596619556671918,4.3582974735957105,-0.2333232749853966,-0.2342662733714321,-0.22051369457411252,-0.2319519026448155,-0.23368998956111456,-0.23698645123023476,-0.23607527095025135,-0.23356641769782582,-0.23651022361123689,-0.23639555513593122,-0.23528366151940835,-0.234803685944453
Solyc03g113630.3,6.0,SL3.0ch03,65193385,65195310,-,Pentatricopeptide repeat-containing protein (AHRD V3.3 *** A0A118K3S7_CYNCS)                ,-1.1319543177841354,-0.2143408480079473,-0.25762702220521566,-0.35668523094982774,-1.158088999701318,-0.48449948340747645,-0.3635750832190322,-0.7640017273078322,-0.9694520383671529,-0.39457965439897547,-0.284661679266904,-1.1053337279947477,-0.1797672045049404,0.9521384328747181,0.33662753003414686,0.09178424305757459,0.24840021961966663,2.374163792870154,2.2350281295400465,1.4264246691191993
Solyc03g113770.3,6.0,SL3.0ch03,65310927,65311196,-,"Pyridoxamine 5-phosphate ""oxidase,"" putative (AHRD V3.3 *** B9RJT5_RICCO)               ",-0.885447137558856,-0.828924846928039,-0.7139319332103555,-0.8588302292711975,-0.5832665227101302,-0.5633478690140779,-0.5826142711647683,-0.47480360407166083,0.18000746972103754,0.6251336798078568,0.6170876558360231,-0.8038599012464613,-0.6339014137376038,-0.07056044867224366,-0.12573480297184028,-0.34584442884533256,-0.1622054501734286,1.3985549756775055,2.9084586282093556,1.9040304503242185
Solyc03g113810.1,9.0,SL3.0ch03,65341350,65341589,-,"LOW QUALITY:CDP-diacylglycerol--glycerol-3-phosphate ""3-phosphatidyltransferase,"" putative (AHRD V3.3 *** A0A061FTS5_THECC)               ",-0.030846764925533034,-0.40910304895391747,-0.40910304895391747,2.8207773875990942,-0.17489497360238335,-0.40910304895391747,-0.37415485218401734,3.132092095018506,-0.030626149494800962,-0.38913950767858885,-0.3907416456142311,-0.2969399139989775,-0.40910304895391747,-0.3570867692708861,-0.40910304895391747,-0.40910304895391747,-0.40910304895391747,-0.31418491171070534,-0.40910304895391747,-0.321429602506139
Solyc03g113820.2,3.0,SL3.0ch03,65347813,65347947,-,"Alpha-n-acetylglucosaminidase, putative (AHRD V3.3 *-* B9R8Y6_RICCO)                 ",1.4780572231713316,-0.4162313561633162,-0.4162313561633162,-0.4162313561633162,3.2074293927129554,-0.4162313561633162,-0.399990976151242,-0.39664900041531204,2.177277103049418,-0.39742806270479764,-0.39113299810241914,-0.4162313561633162,-0.4162313561633162,-0.4162313561633162,-0.4162313561633162,-0.2827864076001375,-0.4162313561633162,-0.4162313561633162,-0.4162313561633162,-0.4162313561633162
Solyc03g113830.2,9.0,SL3.0ch03,65366812,65366978,-,Riboflavin biosynthesis protein ribD (AHRD V3.3 *-* A0A151TAT0_CAJCA)               ,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,4.298508599878995,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,0.4958261036951226,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399,-0.2663519279763399
Solyc03g113840.2,3.0,SL3.0ch03,65369114,65369145,-,Bax inhibitor 1 (AHRD V3.3 *-* A0A0B2RP92_GLYSO)                ,1.3987126364980844,-0.476800934633174,-0.44963575539968226,-0.45547795991132134,2.911245013643374,-0.476800934633174,-0.4481654799664235,-0.4494428411862934,2.3198009969336844,-0.476800934633174,-0.4181288155364644,-0.476800934633174,-0.476800934633174,-0.476800934633174,-0.476800934633174,0.8359024858899562,-0.476800934633174,-0.476800934633174,-0.476800934633174,-0.476800934633174
Solyc03g113845.1,3.0,SL3.0ch03,65374269,65374525,-,Alpha-N-acetylglucosaminidase family protein (AHRD V3.3 *-* A0A072UZT3_MEDTR)                ,1.0639796794460485,-0.4432753727704292,-0.4432753727704292,-0.36371951664075924,1.6931279950308185,-0.4432753727704292,-0.4045729491195389,-0.4432753727704292,3.5925647750889578,-0.318344296974405,-0.4432753727704292,-0.4432753727704292,-0.4432753727704292,-0.4432753727704292,-0.4432753727704292,0.4391874069282473,-0.4432753727704292,-0.4432753727704292,-0.4432753727704292,-0.3829186205142179
Solyc03g113920.3,8.0,SL3.0ch03,65457698,65459506,+,Calmodulin binding protein-like protein (AHRD V3.3 *** AT5G62570.4)               ,-0.6890497017498303,0.8864934217456856,2.1926324511879636,0.8296798257303132,-0.6693595641576292,-0.07857464996213762,2.843817190710886,0.30667960303432834,-0.4179074436422781,-0.5768095033707485,0.4927055825143995,-0.3281318933903811,-0.9505453579710115,-1.0582288525176688,-0.8120773025951525,-0.8323831525058509,-0.35377810372610224,-0.4269915815221794,-0.21544661858861439,-0.1427243492239969
Solyc03g113930.2,6.0,SL3.0ch03,65462736,65463278,+,"Heat-shock ""protein,"" putative (AHRD V3.3 *** B9S5K5_RICCO)                ",-0.5684791326217515,-0.565118161550564,-0.5689685435295037,-0.5601753511883181,-0.5706228498074996,-0.5695046641066864,-0.5672454273937679,-0.5680906466173198,-0.5679151730119117,-0.5680977920524172,-0.5688401622056548,0.7253908341862305,-0.5355208932922058,-0.5277879918059794,-0.4586442683566272,0.667271565760452,3.394481395791244,0.6188426624547432,1.0756859998706367,1.2833385994769
Solyc03g113940.3,2.0,SL3.0ch03,65473151,65473498,+,Calmodulin binding protein-like protein (AHRD V3.3 *** AT5G62570.1)               ,-0.41474055590324355,-0.4952051793649618,-0.47651877031053613,-0.3468890438213237,-0.2947937323505252,1.4510813766367032,0.3869661044774365,-0.43805865730882426,1.1549652220694664,2.971013760183727,1.8377137615371286,-0.5906321448316435,-0.5936060566679232,-0.5896597443379406,-0.5936060566679232,-0.5936060566679232,-0.5936060566679232,-0.5936060566679232,-0.5936060566679232,-0.5936060566679232
Solyc03g113950.3,7.0,SL3.0ch03,65489650,65490150,+,Calmodulin-binding protein (AHRD V3.3 *-* AT5G57580.1)                 ,-0.5332995758642084,-0.10048896860798805,-0.0525115487494763,-0.31285080309498847,-0.48723410577981774,2.599968549589441,0.8099707798601895,-0.1236642265534058,-0.26489689309444436,2.233161055525026,1.839507654154899,-0.5887830069107496,-0.6280985541500372,-0.6256337841626115,-0.6267753203612295,-0.6270493444632763,-0.6280985541500372,-0.6280985541500372,-0.6280985541500372,-0.6270262448872106
