,Cluster,Chromosome,Start,End,Strand,Description,R30,R45,R85,S30,S45,S85,L30,L45,L85,F30,F45,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc03g043710.1,1.0,SL3.0ch03,7248260,7250203,-,Clade IX lectin receptor kinase (AHRD V3.3 *** K4BFZ2_SOLLC)              ,1.7501365200854087,1.3114315066927165,3.55537679374353,-0.3920515100719462,-0.3864189665449415,-0.3607214698935509,-0.3920515100719462,-0.3920515100719462,-0.3920515100719462,-0.3868162446684848,-0.3920515100719462,-0.3863185084793772,-0.3920515100719462,-0.3920515100719462,-0.3920515100719462,-0.3920515100719462,-0.3920515100719462,-0.3920515100719462,-0.3920515100719462,-0.3920515100719462
Solyc03g043715.1,0.0,SL3.0ch03,7259444,7260605,+,Protein BRICK 1 (AHRD V3.3 *** BRK1_ARATH)                ,0.8139829672445313,1.9626673256176936,-0.30683554698888743,-0.0564276598711284,1.1796672129783867,-0.538943073171061,-0.704507367273304,-0.5897103432982153,-0.35432095007184267,2.1834085198603845,-0.5583821188193033,-0.47180021984749937,0.9616474751989457,1.123784131255136,-0.6687489941193864,0.10432543469415993,-0.9443214495438391,-0.5234336647015873,-0.9806240152117414,-1.6314276639314262
Solyc03g043910.3,3.0,SL3.0ch03,7649898,7650699,-,"NAD(P)H-quinone oxidoreductase subunit ""J,"" chloroplastic (AHRD V3.3 --* NDHJ_PHYPA)              ",1.2778797697196989,0.5832021453392258,-0.15699559542632882,0.9180913389314589,2.8695074379325645,-0.21624526397107244,-0.6935733942694471,-0.8213144630193413,-0.9431729722548836,0.15193911208313826,1.1004133312690296,-0.3550192213236686,1.124308950249116,0.02321384144795766,-0.38192628406063966,-0.7135023455982735,-0.91328108996313,-0.8914202137361902,-0.9884880402739006,-0.9736170430753105
Solyc03g043920.3,1.0,SL3.0ch03,7656339,7657714,-,"Xyloglucan ""alpha-1,6-xylosyltransferase"" (AHRD V3.3 *** X2CZ83_PINRA)                 ",3.421429743295413,1.8997460298636395,1.3404898184287921,-0.386009414826785,-0.17253462922480076,0.04044792032786208,-0.4579865455113694,-0.46940904633596964,-0.45730043495380557,-0.46704744834101575,-0.4663108575711668,-0.43604897335027815,-0.3585434999043529,-0.451512141765644,-0.43586308963277737,-0.4290473941603948,-0.44371621749909357,-0.4095090596887896,-0.41373753971169813,-0.4475372194377661
Solyc03g043960.3,0.0,SL3.0ch03,7777046,7777274,-,"ADP-ribosylation ""factor,"" putative (AHRD V3.3 *** B9T2F5_RICCO)                ",0.8426981024481969,1.1028385998493095,-0.6843333133025682,0.9655268558947111,0.36967543097279254,-0.45941470967631637,-0.2766995249918535,-0.23519784217919407,-0.4380547229587828,1.6972756587046647,2.1839539224325173,-0.11693397651482251,1.0654452477699834,0.015501818838193059,-0.29271840568401725,-0.5304418209352265,-1.34126177547779,-1.111366790118676,-1.3484682479572148,-1.4080245071138986
Solyc03g044000.1,0.0,SL3.0ch03,7813862,7814302,+,60S ribosomal protein L26-1 (AHRD V3.3 *** RL261_ARATH)               ,1.5061565749586359,1.4098166902284999,-0.3591894441480648,0.8202336773579321,0.1622985995423836,-0.4745217536005425,-0.916831135231856,-1.4113069999187262,-0.7837133313917101,0.30836357553818244,-0.9985555577873914,0.6925432172488425,1.2334293551546374,1.4861834438379717,1.0848598708851662,0.3624828882104134,-0.8803044873882658,-0.6037755774231599,-1.2343733211587584,-1.4037962849141867
Solyc03g044140.3,4.0,SL3.0ch03,8220224,8220746,+,Protein kinase superfamily protein (AHRD V3.3 *** AT2G23080.1)               ,-0.40947957718589867,-0.44859881986964695,0.9533735747732085,0.5228959692192249,0.6380891233800718,0.4974342724647872,-2.1209389899682543,-1.646274973743689,-0.6373809375472544,0.35667144311129984,-1.56306180592762,-1.2171031105041386,-0.5796672436936982,0.7511823642234612,0.47707106057821297,0.28689120954732,0.3617561088783676,1.1879931942019586,1.4026054658739475,1.1865416721883448
Solyc03g044260.3,4.0,SL3.0ch03,8619687,8620326,+,Ubiquitin-conjugating enzyme family protein (AHRD V3.3 *** A9PAA6_POPTR)               ,0.7818410134051205,2.2617838265298897,0.4393829242621956,-1.1921741764499387,-0.25876535081968777,0.3335173787895867,-1.367170840311877,-1.2843939053095026,0.34212164628179687,-0.21657030603467936,-0.6427722840671478,-1.542864540086579,-1.0209601265272068,-0.21855608956412934,0.05531456574889881,0.9606239444209982,-0.332425876703484,1.726285241238309,0.9091256369768467,0.2666573182205717
Solyc03g044330.1,5.0,SL3.0ch03,8871620,8873599,-,Acetolactate synthase (AHRD V3.3 *** A0A0V0IYE7_SOLCH)                 ,-1.158346824042968,-1.4008160675731476,-1.0820391644944658,2.1405105733735184,1.3686363987316654,1.4613691978648178,0.08811032400265395,0.4210845875002702,0.5111582078304571,0.3395356841824912,0.005713443669285511,-0.4027213374602957,0.4225432276328283,0.809348916055081,0.7537392614513371,-0.4011457248808388,-0.9747547112403574,-0.20464149580254004,-1.252722271731301,-1.4445622250684884
Solyc03g044380.3,0.0,SL3.0ch03,8980803,8981370,+,Histone-lysine N-methyltransferase MEDEA (AHRD V3.3 *-* MEDEA_ARATH)                ,0.8024943497573389,-0.16348123443573323,0.1898499779558541,2.097781659024507,1.125817319602549,0.30072050090291724,-0.3428758734192518,-0.33795791932315783,-0.4806854973805215,2.296120740937788,0.5574650351730754,-0.7353498280211099,0.3731440686200989,0.1691286757272808,-0.07570977680992864,-1.1738136583943126,-1.3348072836477867,-0.9725228088164696,-1.2798850154181445,-1.0154334320349876
Solyc03g044430.3,2.0,SL3.0ch03,9241126,9241548,+,Nicotinate phosphoribosyltransferase family protein (AHRD V3.3 *** B9H6H6_POPTR)               ,-1.1412249254410554,-1.1890186591817622,-0.9121642626269363,-1.0163629180595128,-0.6616696517870756,0.29044409542880395,-0.759845797666929,-0.5162505383560783,-0.2018286646491767,-0.175303434768482,-0.025052189607008238,-1.0983924607769118,-0.6155340973505053,0.5456584678645228,0.38924391100416217,0.9112072988233529,0.7999681982450546,1.159320814431471,2.4555827365243785,1.7612220779496877
Solyc03g044470.3,5.0,SL3.0ch03,9356646,9357403,+,red chlorophyll catabolite reductase                   ,-1.1980860225290912,-1.119229447150556,-1.338315341980372,0.8950062180723338,0.33871435392942256,0.22820382800913386,1.6424204248585197,2.2609244018712915,1.6519354105709376,0.09344193529259617,0.3822307755247042,-0.8053853026931518,0.4201368625589834,0.2764605062067142,-0.2727025748516981,-0.4023005349210884,-0.3452171091745656,-0.5806816771814819,-1.028265331419619,-1.0992913749930173
Solyc03g044510.3,0.0,SL3.0ch03,9572576,9573023,+,Sulfotransferase (AHRD V3.3 *** K4BG70_SOLLC)                  ,1.7989993420039003,1.5103835055501806,0.9398740324764855,1.4247321896045226,2.223697531539575,0.07783037672557383,-0.5595385268455777,-0.42780429650201945,-0.7269921370823577,0.559409550921028,-0.21383658183062745,-1.0085882146061933,-0.45208524210020434,-0.35244775012042134,-0.717206899419029,-0.7195914155080658,-0.9386432422730164,-0.699115338146487,-0.790716575383166,-0.9283603090041087
Solyc03g044560.1,1.0,SL3.0ch03,10148974,10149291,-,LOW QUALITY:NAC domain containing protein 35 (AHRD V3.3 --* AT2G02450.2)             ,1.4122061234335461,3.616124435771333,1.5418933514557907,-0.3932893543770072,-0.3932893543770072,-0.2775942406285538,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072,-0.3932893543770072
Solyc03g044720.2,0.0,SL3.0ch03,10413455,10413641,-,Isoflavone reductase family protein (AHRD V3.3 *** B9HRL8_POPTR)               ,1.2129765752755164,1.2342126539328457,0.4363041523074132,2.1551930448589727,0.7893993646524802,0.43978986497678785,-0.8761914921779406,-1.2460161104801888,0.2808165966506097,0.6123126739809394,-0.07076202797633174,-1.7025002122565545,0.9165842502963705,0.17560288858741174,-0.24414608882773556,-0.6151764961318454,-1.4561010071682425,-1.4259337285865412,-0.1996169753946986,-0.41674792651926895
Solyc03g045050.3,3.0,SL3.0ch03,11434257,11434933,+,Nuclear matrix constituent-like protein 1 (AHRD V3.3 *** E5GCT1_CUCME)              ,-0.17373452858072025,-0.21576949789973152,0.9220022463886947,0.7956428119972458,0.012612614940049605,0.26084211835053694,-0.6964376429539052,-0.24973186280748685,0.14599180280328317,0.2233952824799704,-0.3424598105423934,-1.7004590411478802,-1.2630274451754568,-0.7507628358593927,-0.2544919900995232,-1.2154285565299396,-0.67482612742465,0.7784164608782647,2.5928400744462485,1.8053859267367758
Solyc03g045060.3,4.0,SL3.0ch03,11459689,11459899,-,Proline-rich spliceosome-associated family protein / zinc knuckle (CCHC-type) family protein (AHRD V3.3 *** Q93YW4_ARATH)         ,-0.47171701534231447,0.26132136187466737,0.6006335935561411,0.0894847306028954,0.4249533992544467,0.8391977851312401,-1.8532576341356861,-1.0273500099855328,0.4154283888455242,0.438782195562856,-0.6809238041129316,-2.1464724858042707,-0.8835843785873152,0.43804107380164986,-0.26206031659081597,-0.0502402804164427,-0.6622095527340174,1.2332652606873236,1.8628967515388173,1.433810936853772
Solyc03g045090.3,2.0,SL3.0ch03,11523206,11523574,-,dihydroflavonol 4-reductase/flavanone protein (AHRD V3.3 *** AT3G02420.1)                ,-0.41874507833672603,-0.5621654149533588,-0.10430361031247565,-0.6416742488148393,-0.40411398784274205,0.14688829883289586,-1.4211633703734043,-1.3483189159802225,0.33785500735467255,-0.33919762841674417,-0.7473663215125546,-1.1868207423627075,-0.4793661469892308,0.2313826695537373,0.16562104662530747,0.6004517335195987,0.14584026689753923,1.8212034044161187,2.2044920371042873,1.9995010015908452
Solyc03g045110.3,1.0,SL3.0ch03,11598522,11598608,-,"30S ribosomal protein ""S7,"" chloroplastic (AHRD V3.3 --* A0A0A0QFY6_9FABA)              ",-0.7285064920118374,-0.2800220109431944,-0.557929968681935,-0.7816427366582092,-0.5865862402935469,-0.1895426208955191,-0.6586205058732368,-0.6830636150765771,-0.33601557754970635,-0.817141835545188,-0.8118992534805279,-0.642013039024488,-0.8955036143361075,-0.18811547076430155,0.7786435630197487,0.4599392760703917,0.7011838647214294,1.8367630022235506,1.8559427227189769,2.5241305523802775
Solyc03g046250.1,5.0,SL3.0ch03,11974551,11974817,+,Pectin lyase-like superfamily protein (AHRD V3.3 --* AT2G26620.1)               ,-1.152830376632761,-1.1438074800026297,-1.432176386904152,0.6679542227384978,0.07326221749607163,1.0424275460114194,-0.44449296312247616,0.2876733915436232,-1.5894057441082496,1.786199727196047,0.6184002749779431,-1.02097522616265,0.3332056236138635,2.042581759503817,0.7042398055446489,0.6177984472427517,-0.8184496423936926,0.3294913858137787,-0.3943974289056209,-0.5066991534502384
Solyc03g046350.3,4.0,SL3.0ch03,12334110,12334260,-,ribosomal RNA-processing 7 protein (AHRD V3.3 *-* AT5G38720.3)               ,1.0637300823437077,1.1726488960205232,-0.3247909799668469,0.611230243725967,0.46223050283954387,-0.0973830959903347,-2.17420977955836,-1.9202302919719867,-0.0030971938986211244,-0.22054403666971636,-0.7011137066605512,-1.3921716724255773,0.5079868462667559,1.0443178466581797,1.0347861078691063,0.30999871218181035,-1.303584913054111,1.1375628560292999,0.5903114025009296,0.20232217376027403
Solyc03g046570.3,2.0,SL3.0ch03,13195643,13197484,+,Transcription factor BIM2-like protein (AHRD V3.3 *** A0A0B0NVI3_GOSAR)               ,-0.8807172288203596,-0.07307185254393095,-0.8932132207923837,-1.3542449744999228,0.05609586812105382,1.2938717321320035,-0.7797590607822198,-0.7929674473206108,1.1808415756348338,2.248170632859838,-0.37170708256035523,-1.5501959506017282,-0.7422573519588438,0.2554509521353994,-0.29726544191177084,-0.11837544153674953,-0.2655527257212713,1.1433501035494436,1.5632402293365322,0.3783066852810343
Solyc03g051920.3,0.0,SL3.0ch03,23413659,23414164,+,lipase (DUF620) (AHRD V3.3 *** AT5G06610.1)                 ,-0.13790554823818568,0.6053823792656561,0.9877080433306742,1.5703324344505745,1.5173851906619495,1.0024007547932454,-0.8849732582683697,-0.6146104301221086,1.0712350326347257,1.1638246202936482,0.2193734372573962,-1.5594104297654436,-0.8402301416775806,0.8297569434408978,-0.49453106461959884,-0.2649990836899292,-0.8604443506585234,-0.6353498013385016,-0.9554322719395203,-1.7195124558110109
Solyc03g051950.3,2.0,SL3.0ch03,23473384,23474081,+,Histone-lysine N-methyltransferase (AHRD V3.3 *** W9S3I1_9ROSA)                 ,0.19549964580465193,0.17918116962223818,-0.418327115056705,-0.9852817346722961,-0.44579387284921596,0.08664392545636188,-1.6542503732973537,-0.5986843097936667,0.7028909338535925,0.5105783495107846,-1.0316091836679353,-1.8006463744268186,-0.22089084068900391,0.08760764973536005,-0.8433441516696366,0.27200561840713755,0.8861058824632879,1.3637493813004975,1.990925217060011,1.7236401829087005
Solyc03g058340.3,0.0,SL3.0ch03,26148299,26148358,+,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein (AHRD V3.3 --* AT5G10100.3)             ,0.15113244629654024,-0.04624717361963672,-0.05177052116966782,0.562676646654638,1.2109819164649296,-0.050931702996067155,-0.8920541579604605,-1.1318773607761552,-0.419207814978351,0.8631436539854117,-0.5371178125225982,0.49947812002416314,1.1882302268649954,0.8812625465291437,1.3179227968252356,1.7622380176320769,-0.6987610913465596,-1.3586031306576745,-1.5853590622020228,-1.6651365430479241
Solyc03g058950.3,0.0,SL3.0ch03,29235962,29236017,-,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (AHRD V3.3 *** A0A0B2PX10_GLYSO)              ,0.5389733150444653,0.006756910275729065,-0.053176229197603016,0.3928881761042845,0.31553831132224686,0.3569251459173526,0.900384220426219,1.569381937038265,1.6876866190655138,1.1870050010951398,-0.9389793177969933,-0.46607957191670446,-0.2717433931048485,0.6699661452869166,0.6079096157788689,-0.395856035833611,-1.6185859103064808,-1.0491409658557065,-1.6502399795326907,-1.789613993810373
Solyc03g058970.3,5.0,SL3.0ch03,29464171,29464350,-,Alkaline alpha-galactosidase seed imbibition protein (AHRD V3.3 *** Q8H6N3_SOLLC)              ,-1.1438794343328818,-1.4868730563322108,-1.5413921159675028,-0.49348187802563953,0.41238126474060016,-0.5945442838238877,-1.5771222109832403,-0.9319286247540193,-0.47110557258623137,-0.5614395647827275,-0.04673487554209184,1.1029407890181004,0.4319754961048904,1.2158438116822776,0.5939511057246155,1.5834213566481943,1.4366161369333943,0.3717778971405091,0.6841225018898351,1.0154712572480171
Solyc03g059070.3,0.0,SL3.0ch03,29796287,29796538,+,Kinase family protein (AHRD V3.3 *** U5FGJ0_POPTR)                ,0.8313114812430616,1.0044575654635663,0.8783910971424257,2.7842858010489664,1.5507084319105489,0.07699519653350823,-0.549504169610841,-0.34411910192492057,-0.8273523572484495,0.2959621184467964,-0.6113264437004524,-1.2831737835226058,-0.19786990305999344,-0.06163396735157984,-0.1985529537955148,-1.0529704186981454,-1.4947754865014053,-0.47968038115616557,-0.6326314064433466,0.31147868122455313
Solyc03g059270.3,0.0,SL3.0ch03,30466427,30467448,+,Protein TRANSPARENT TESTA 1 (AHRD V3.3 *** A0A0B2PI42_GLYSO)               ,0.7200668287909405,0.9639374015920479,0.3125133975740676,2.4565622449963316,1.4214495700806382,0.9781491914013326,0.664485702650081,0.7921891286154762,0.6084434887665808,-0.07766616299732283,-0.6153611408530988,-1.0263667640042322,-0.7856942977490562,-0.6893916432146612,-0.8893134378567763,-0.9143506534812482,-0.9289615842278934,-0.9874997654440091,-1.0263667640042322,-0.9768247406349638
Solyc03g059350.3,0.0,SL3.0ch03,31077603,31077657,-,Calcium-transporting ATPase (AHRD V3.3 *-* K4D2H1_SOLLC)                 ,0.20324522764425348,1.266347584304474,-0.13315405755311507,0.5622528526216171,-0.3019755245128198,1.140316820155933,1.0150906729487437,0.12023249172364492,1.83177618294474,1.7155269699008366,0.06149911740359141,-1.092863833916794,0.44389078881603655,-0.30123245978962976,-0.5073799419486141,-0.7818917323407172,-1.1738045216654625,-1.2059994954439213,-1.3847937003677353,-1.4770834409250582
Solyc03g059360.1,0.0,SL3.0ch03,31078731,31078829,-,Calcium-transporting ATPase (AHRD V3.3 *-* K4D2H1_SOLLC)                 ,-0.14418576451424533,-0.3846072085673062,0.38043251647720183,1.886918968132003,0.27055985884024675,0.5064291201029248,0.43763433414634595,-0.6087304332046295,0.36606045234453405,2.756766313970647,0.19504305409311837,-1.0474444828546534,0.4608675465184256,0.14798486619652299,0.2427832699026148,-0.8538563173915383,-1.0620788830102144,-1.0910157074513978,-1.2251677936788363,-1.2343937100517632
Solyc03g059390.3,3.0,SL3.0ch03,31233706,31234427,-,Tetraspanin (AHRD V3.3 *** A0A103XNJ6_CYNCS)                  ,1.6888314071318122,1.8097920604914197,1.056571709568852,1.1306301637249485,0.07199322036853824,0.626884738289966,0.8005776567141015,0.970433814842264,0.729997663667523,-0.8172681064004412,0.30596882671643694,-0.6211743362911583,-0.7486747130328232,-0.7475814825254481,-0.759116180664664,-1.1299685623706366,-1.137638806781271,-0.8742934133183127,-1.249831225059438,-1.1061344350716709
Solyc03g059500.3,5.0,SL3.0ch03,32315819,32315935,-,Casein kinase 1-like protein 5 (AHRD V3.3 --* CKL5_ARATH)              ,-1.1285649389883217,-1.180549917840647,-1.180549917840647,1.1967654505878849,1.2561157112480825,1.9053413207194732,0.526616437340288,0.9329153697650816,-0.29635710139805094,0.8999050503338581,0.24074017241016804,-0.9913446339527718,0.3664408981737923,1.1943693863172848,0.5115115712961816,-0.11483097808261362,-1.180549917840647,-0.8184594520817429,-1.180549917840647,-0.9589645923260012
Solyc03g062900.3,0.0,SL3.0ch03,34653675,34654459,+,Elongation factor 4 (AHRD V3.3 *** A0A0B0NVN0_GOSAR)                ,0.9047205767039983,1.3772720573922073,0.38419369976406303,1.6684293385826603,-0.06334400341425889,0.3950188526522187,-0.4085731506860969,-0.7168648019762801,-0.3134266029083196,2.395164212945691,0.8745128715386968,-0.8963725855422672,-0.19650660395894948,-0.09562111882742591,-0.39595825022534203,-1.1985000680804447,-1.5487708463032972,-0.1557992034039836,-1.1189240828089557,-0.8906502914439185
Solyc03g062940.3,1.0,SL3.0ch03,34746003,34746409,+,peroxisomal targeting signal type 2 receptor                 ,-0.736759425875406,-0.9355087531029085,-0.3722834148245932,-0.6454270069980377,-0.2670988318710285,-0.47802507396736016,-1.4819540466450714,-1.4054670256844217,-0.5414601633599084,-1.0331754000555875,-0.7023492057578656,-0.13618239130361406,0.40853302724162077,2.183631191124406,1.292464891596415,0.8601028525309016,1.091971308101215,1.2054764536994405,1.205949643898956,0.48756137125284504
Solyc03g063030.3,5.0,SL3.0ch03,35261064,35261111,+,Transmembrane amino acid transporter family protein (AHRD V3.3 *** AT2G39130.2)             ,-1.1382411976268934,-1.8707198223700061,-0.5591910392144585,0.4046616318055372,0.6005491891021608,0.0745285898725548,-1.297843705873228,-0.6184471395383193,-0.9538625125710882,1.245805122635284,-0.7439729770002935,0.3375825607053671,0.5218247662986993,1.2289393369835684,1.3197563806907529,-0.4020315850332588,2.0915118597154545,-0.18903141573989463,-0.7568198354532188,0.7050017926112883
Solyc03g063280.3,3.0,SL3.0ch03,36179692,36180822,+,Emsy N terminus domain-containing family protein (AHRD V3.3 *** B9HPS6_POPTR)             ,0.6914936594936588,1.331352262361546,1.3060649888082843,0.9884745293937559,-0.17063548131215628,0.6509382637254869,-0.14585000160343395,-0.2955220601531758,1.7267795389201666,0.9148022384496601,0.7095936907230531,-1.3465586756602819,-0.3448559397054888,-1.1541847777187972,-1.3499819637198291,-1.300428639356165,-1.79272517224779,-0.007003144389082905,0.024683728325538893,-0.43643704433495384
Solyc03g063320.3,4.0,SL3.0ch03,36477956,36478489,-,Metal tolerance-like protein (AHRD V3.3 *** G7KVE4_MEDTR)                ,0.43081236150285773,0.6072686439587442,0.39743981407504864,0.32929216902357666,0.0960292841794766,0.4608962703367698,-1.4505905940864143,-1.199351582165037,0.47013439723994105,-0.46908921317287666,-0.913494305498246,-1.9116009002944228,-1.0923183872806494,-0.19488427220546475,-0.3773268838722997,0.34373820927294024,-0.46637447256026987,1.4831521473013902,2.27738788038617,1.178879433858766
Solyc03g063370.3,0.0,SL3.0ch03,36741836,36742077,-,Pentatricopeptide repeat-containing protein (AHRD V3.3 *-* A0A0B2RWF1_GLYSO)                ,0.8881635099504541,2.0662894492844415,0.07398911126849299,-0.3322120425695637,0.5159654909679242,1.8494807749389899,-0.605427017365377,1.1878545853205111,1.0556022232122844,-0.46974181072330734,0.1656558524305878,-1.2174636068194216,-0.20833348820679268,0.39439810461815955,0.17200614905219386,-0.8431924800275502,-0.9496191566538407,-1.1978610895592594,-1.2535768939597072,-1.2919776651592165
Solyc03g063380.2,0.0,SL3.0ch03,36742273,36742633,-,Pentatricopeptide repeat-containing protein (AHRD V3.3 *** A0A0B2RWF1_GLYSO)                ,-0.23335377753968464,-0.19249121454921064,2.0543603825057315,0.40434743514032767,1.033840221514967,1.898028650622934,-0.8631412721122638,-0.33448579928606675,0.29134461971280295,-0.026939770090818424,0.4678947642950375,-1.0641160743713294,0.27469449000810164,1.424863300529087,0.4384441788099285,-1.1652072833878289,-1.047402793001985,-1.2864155183282036,-1.0190519911790248,-1.0552125492925102
Solyc03g063650.1,0.0,SL3.0ch03,37522717,37524996,-,Serine/threonine-protein kinase (AHRD V3.3 *** K4BHA7_SOLLC)                 ,1.19072959136208,-0.5722650507440583,1.8695918646480736,1.8534248811587992,0.40710285393561285,0.9859312317327321,-0.18180569929584953,-0.009552981031920113,-0.8328759163536616,1.7617525670166416,-0.4348642255206884,-0.1760100371827287,-0.6743008408168422,-0.8180243003419257,0.301773229771178,-1.1423966331259747,-1.481746184597319,-0.7751312823248996,-0.7102085356412616,-0.561124532647995
Solyc03g063680.2,0.0,SL3.0ch03,37594062,37596150,+,Zinc finger transcription factor  26                 ,1.4256828457280664,0.1042525100066165,1.6454015771364636,1.9695568762733406,0.26307634617454684,0.3580416928510959,-0.5679352939220035,-0.0017817847729667683,-0.5014393892972233,1.517865385596179,0.07105529910990657,0.2270831109222032,-0.27453693005990765,0.36971169290093203,-0.5418561713871,-0.8372109231015293,-1.416788751699834,-0.9405827111158118,-1.3292808873615356,-1.5403144939814348
Solyc03g063750.3,1.0,SL3.0ch03,38190270,38190833,+,exostosin family protein (AHRD V3.3 *** AT3G57630.3)                ,-0.33235193667555496,-0.23262259751174397,-0.041282310545603954,-0.4281168772267887,0.013486802329243012,-0.3224401921866475,-1.2074534714531646,-0.9969771676993461,-0.9831186898102958,-0.8340018869827845,-0.23100383442683087,-0.9772197760245167,-0.5837763511027939,-0.24118453033280643,-0.4348740745506911,0.5317737194353875,2.141138232469636,1.511038069320529,1.9425099553016587,1.7064769176731105
Solyc03g063880.3,4.0,SL3.0ch03,38855437,38855901,-,1-acyl-sn-glycerol-3-phosphate acyltransferase (AHRD V3.3 *** Q2Z1Y8_PRUMU)                 ,0.9627621971666881,1.2553030671284227,1.508850979051623,0.463158021654023,0.4921877576906798,0.17700468289911317,-2.409686464644614,-1.7221289173055856,-0.48850294660363097,-0.08993610498518811,-1.0261403132060654,-0.35825953872628025,-0.28701109304118116,-0.6218683167412511,-0.08912061304319582,-0.10382534809331019,-0.1507677951093769,-0.2619177141745604,1.6682940807418167,1.0816043793419057
Solyc03g070380.3,1.0,SL3.0ch03,18338169,18338612,+,Methyl esterase (AHRD V3.3 *** A0A072UEL6_MEDTR)                 ,2.8847890305452224,2.8174032128999715,1.0207803145143908,-0.36245535904389287,-0.3830492890455579,-0.34740653930230214,-0.41799659630360414,-0.4066631786359876,-0.3151480934795324,-0.26730467509662487,-0.3540144312379804,-0.4322063561646084,-0.4322063561646084,-0.429599674997646,-0.4322063561646084,-0.42925097127576817,-0.4289296979625506,-0.4229847947256193,-0.4322063561646084,-0.4293438321940872
Solyc03g070470.1,3.0,SL3.0ch03,18506002,18509113,+,Pattern formation protein EMB30 (AHRD V3.3 *** A0A0B2SN26_GLYSO)               ,1.7958855624792323,1.5091902014277097,0.05417254544411494,-0.8593444199038759,0.11130037507308209,0.08223078804786367,1.4774463043580255,1.0164346870677319,0.3004604139570644,-0.20720633747255585,2.06375928504481,-0.4695740462921954,-0.8593444199038759,-0.8593444199038759,-0.8593444199038759,-0.8593444199038759,-0.8593444199038759,-0.8593444199038759,-0.8593444199038759,-0.8593444199038759
Solyc03g071550.2,2.0,SL3.0ch03,20315264,20315363,-,RING/FYVE/PHD zinc finger protein (AHRD V3.3 *-* G7K198_MEDTR)               ,-1.3745636572099886,-1.5820004725902512,-1.4171160905325462,-0.08202758515749752,0.20414496934676568,0.5320142989368324,-0.5175673385007006,-0.16035269411924832,0.47715279618438683,0.3615803382221684,-0.5597012912947464,-1.0699462672477238,-0.2740227206807292,0.43274231981436423,0.1308654642825238,-0.08732139447989275,-0.44572011636138875,1.9660019758177867,2.365841988194363,1.0999954773755198
Solyc03g071700.1,0.0,SL3.0ch03,20497670,20497822,-,LOW QUALITY:Photosystem I iron-sulfur center (AHRD V3.3 --* PSAC_PINTH)              ,-0.27406857790070827,-0.3586796744327061,-0.6024516261048826,0.3625703287157595,0.6750873008334793,-0.16106089877046453,0.8783865064669905,1.6440770537319511,-0.3685999974245178,0.40272237025767654,-0.14767663419864344,-0.6316160338701571,2.1241887659337433,1.600248421757636,0.7392079131686058,-0.9229565666059679,-1.246415721984892,-1.2207176631161623,-1.190450127380123,-1.3017951390766123
Solyc03g071850.1,1.0,SL3.0ch03,21129464,21130825,+,Glycosyltransferase (AHRD V3.3 *** K4BHL4_SOLLC)                  ,1.9817978727884513,1.665563592160355,3.2261469994266276,-0.4436874804462513,-0.45512700065685885,-0.4375974209390612,-0.44824675927216096,-0.40283967644395124,-0.19272944013554244,-0.2580109708732315,-0.43471847003290665,-0.4506138361496951,-0.46226972931037336,-0.45039337077841823,-0.4590702490037525,-0.45787304844944793,-0.4513791891347427,-0.45374866163616334,-0.3005821727455253,-0.3146209883673513
Solyc03g077910.3,0.0,SL3.0ch03,49952610,49953323,-,"Core-2/I-branching ""beta-1,6-N-acetylglucosaminyltransferase"" family protein (AHRD V3.3 *** A0A061EEC9_THECC)               ",0.7481395042684784,-0.15758218367266358,-0.35614044612721263,2.318925877765664,1.5985082871189256,-0.4072681197444598,-0.09912911040484125,-0.6137999340250905,-0.7669605219743231,1.5763177076988688,-0.37129979167546195,-0.3739324983739669,1.5973371270510797,0.17679005514631257,0.03685051916826446,-0.8083262276170854,-0.993370832964577,-0.9413678092673967,-1.1101686801027797,-1.053522922267739
Solyc03g077920.1,0.0,SL3.0ch03,49957242,49959611,-,C2 calcium/lipid-binding plant phosphoribosyltransferase family protein (AHRD V3.3 *** AT5G06850.1)             ,0.5969450834852889,-0.2605507313008989,0.2931438375906891,1.2847304344312576,-0.6668623055838175,1.4623417737823896,1.67306353554076,1.726161902652411,1.5804985421070024,-0.6979954967463546,0.059123591925906924,-1.0637029530564277,-0.7466256132661718,-0.3067229847060217,-0.4373646722007818,-0.6418455311007897,-0.4529718091616357,-0.972116680206092,-1.1859734569161167,-1.2432764672705985
Solyc03g077925.1,0.0,SL3.0ch03,49983010,49983064,+,"40S ribosomal protein ""S9,"" putative (AHRD V3.3 *** Q60CZ2_SOLDE)              ",1.0722602496661517,1.7791774954249946,1.834575187153791,-0.40403898682238204,1.7154867013030028,0.8387919136529712,-0.10208299197696856,0.6945676384331583,0.7118205255565132,-0.2725954337333467,-0.45787046948018056,-1.2113593205163502,-0.7665133319319588,-0.3863367906425758,-0.061897200566487086,-0.849884551423134,-1.0910948115198775,-0.9243314551513673,-1.1155766474335505,-1.0030977199924065
