,Cluster,Chromosome,Start,End,Strand,Description,R30,R45,R85,S30,S45,S85,L30,L45,L85,F30,F45,10DPA,20DPA,IMG,MG,Br,Br3,Br7,Br10,Br15
Solyc02g091590.3,5.0,SL3.0ch02,53492816,53494665,-,symbiosis receptor-like kinase (SYMRK)                   ,0.8564609808439848,1.9816204653276497,3.5853061610001857,-0.31761189123414496,-0.34014523570772087,-0.26733335843445993,-0.42382634478110076,-0.40552347718127985,-0.37233945581109973,-0.3360614871366619,-0.26855621184865974,-0.40646570156203427,-0.31304578407441963,-0.37663020561450394,-0.4087091955542126,-0.41981604820070983,-0.4382710475722792,-0.4462275898560007,-0.4320397056459922,-0.4507848669565428
Solyc02g091625.1,0.0,SL3.0ch02,53510368,53510574,+,DNA mismatch repair protein MLH3-like protein (AHRD V3.3 *-* A0A0X7YCF6_SOLTU)             ,-0.83527796490863,-0.7039721072466669,-0.08859073424144617,-0.6940399571343076,-0.6824673829405083,-0.11405039746780447,-0.06007622412121737,-0.9531321633315447,-0.7015553095551841,-0.18122003488630675,-0.2645669211677109,-0.030012856451673616,-0.6360222007026166,0.25488092993673866,0.11843268203707187,-0.36958608275750277,-0.43459706394822445,1.8088613889896474,3.237635946840754,1.329356453057129
Solyc02g091710.3,5.0,SL3.0ch02,53595564,53597752,+,Zinc finger (C3HC4-type RING finger) family protein (AHRD V3.3 *** AT5G49665.1)            ,2.208892477419639,1.8113288226678068,2.1404998407888716,0.027571492706961225,0.7164132890015964,0.9473893320035205,-0.7167294265516115,-0.685457742562234,-0.5769154813917534,0.2643156280460202,0.1617254485863567,-0.7011403517223053,-0.6988729842035484,-0.6972205976220689,-0.7142627113601301,-0.7071831248978783,-0.746131727680791,-0.5586913769073356,-0.7504874091835235,-0.7250433971375932
Solyc02g091800.3,5.0,SL3.0ch02,53651124,53652236,+,basic helix-loop-helix (bHLH) DNA-binding superfamily protein (AHRD V3.3 *** AT4G37850.2)             ,2.657343680465234,1.194959458813304,2.879174621599309,-0.3671660455410668,-0.4446439383870594,-0.3113618432399629,-0.33978424424054876,-0.21545740401033622,-0.11653466694779317,0.1304331679177623,-0.36002211555098107,-0.5179957990605603,-0.5437744756171276,-0.45819890316099837,-0.5206833477606784,-0.5246474024998944,-0.5024556765273742,-0.5218924518173609,-0.5646833016992415,-0.552609312734625
Solyc02g091810.2,5.0,SL3.0ch02,53667407,53668261,+,bHLH transcription factor 15                   ,1.611276296851529,2.2838533075009426,3.0559494007847015,-0.4180110091342758,-0.4180110091342758,-0.3395901940194152,-0.4180110091342758,-0.4180110091342758,-0.4180110091342758,-0.39036569931599724,-0.3993526838879248,-0.3876273091682517,-0.4180110091342758,-0.4180110091342758,-0.4180110091342758,-0.4180110091342758,-0.4180110091342758,-0.4180110091342758,-0.4180110091342758,-0.4180110091342758
Solyc02g091870.3,1.0,SL3.0ch02,53746198,53746854,+,Tubulin alpha chain (AHRD V3.3 *** M1D0L4_SOLTU)                ,-0.08124252839260171,0.014179126677702289,-0.21602551673647194,-0.13640270595583567,-0.19434932243236006,-0.004198991958754124,-0.2661574363495091,-0.14293328467949631,-0.2792736538415679,0.16584632305636243,4.307200832529289,-0.24041397025567698,-0.33296015748951446,-0.30247096038135374,-0.30982218162005876,-0.39332191996750815,-0.3948470400786632,-0.3820158463384231,-0.40256423240603895,-0.40822653337951903
Solyc02g092040.1,5.0,SL3.0ch02,53887111,53887914,-,LOW QUALITY:Leucine-rich receptor-like kinase family protein (AHRD V3.3 *** G7K170_MEDTR)             ,2.4963579558883096,1.2906645670001191,2.54136274545674,0.7535488257676035,0.14992498538149898,0.2197764556424584,-0.3732041339144865,-0.38782244527008247,-0.6239577114021916,0.20974918179704086,-0.28558818181615037,-0.45361765112510444,-0.3586953379863963,-0.6744512394498291,-0.7156907443158176,-0.7681701422337431,-0.817443561164811,-0.7584842648147043,-0.8284474495857852,-0.6158118538546689
Solyc02g092110.3,0.0,SL3.0ch02,53961539,53961812,+,Phytosulfokines 3 family protein (AHRD V3.3 *** B9IBM1_POPTR)               ,-0.725199418381107,-0.5386576007186297,-0.6669852517116018,-0.6413867156814652,-0.6710763274113509,-0.6040101621663241,-0.26637730054005715,0.5742699927814456,0.349404605755451,-0.7721427730116273,-0.7731872864392785,-0.586210615901565,-0.7959718326383434,-0.7592043910151433,0.45812427668905936,0.5781396969216097,0.17416008903506908,0.6066260891365709,2.0301401066942124,3.029544818603075
Solyc02g092145.1,0.0,SL3.0ch02,53979846,53980232,+,ACT domain-containing protein (AHRD V3.3 *** D7M3X3_ARALL)                ,-0.6578258365672848,-0.7045936358632547,-0.25524223005111146,-0.7161678994145494,-0.1937626649369621,-0.43196412594682715,-0.6931423375444786,-0.5024276971214425,-0.3908142634874385,-0.553546698321674,0.9185536286006588,-0.777013393764431,-0.81818625315674,-0.6940500314007766,-0.5750633485336372,0.07622777620635264,1.5154943824562181,2.8885899535319113,1.6075426583187513,0.9573920169967142
Solyc02g092240.3,1.0,SL3.0ch02,54028868,54029394,+,DUF4228 domain protein (AHRD V3.3 *** G7JF67_MEDTR)                ,0.21966154004694283,-0.12548484997096893,0.18454774306889876,-0.04309252203440507,-0.17823826273955526,-0.6601537729650527,-0.5844911272516062,-0.6479197611238262,-0.7552907987677209,0.5632566921307944,3.896161117118949,-0.2762909354060984,-0.7381767883757627,-0.7244919943364329,-0.5942612071844987,-0.5023428876266876,-0.2336945611120138,0.1997615262111396,0.14207485483000032,0.8584659954879061
Solyc02g092250.3,5.0,SL3.0ch02,54031727,54032863,-,Cytochrome P450 (AHRD V3.3 *** A0A061FC67_THECC)                 ,2.1803669579483724,2.018292480768761,2.4476062287978433,-0.2500659780325913,-0.4002794614648458,-0.3103156057945993,-0.3855975244231704,0.5673367328343055,0.34806169647780744,0.009616290772782208,-0.042858405895499385,-0.6361285495129986,-0.6234915385663485,-0.7270839099042343,-0.7055650545107398,-0.7071935821993289,-0.7454024036093295,-0.6013929434897964,-0.7382821858832962,-0.6976232443130932
Solyc02g092370.1,5.0,SL3.0ch02,54094094,54095617,-,GRAS family transcription factor (AHRD V3.3 *** K7NCY5_QUESU)               ,1.8321333385122858,1.4592344151470868,3.2259984628224694,0.4374741940787337,0.1957518643854399,-0.06111937199565499,-0.37910288326258607,-0.24962844635823556,-0.4958361677849097,-0.24089816648896223,-0.29754206133850225,-0.6124395325772509,-0.5905814273063796,-0.593543645875457,-0.5987150951462223,-0.6195946563419967,-0.6113031623894515,-0.5602780921555449,-0.6240813311351492,-0.6159282347897113
Solyc02g092560.3,4.0,SL3.0ch02,54253262,54254265,-,Phototropic-responsive NPH3 family protein (AHRD V3.3 *** A0A061DGZ5_THECC)               ,-0.7827923979218968,-0.8036495692247614,-0.41372709268611746,0.3454663117218142,1.309644518303126,1.8211334843364289,0.9429835380397195,1.7065746592151385,2.074524173273985,-0.13091433717855025,0.032183223725714624,-0.983139511936141,-0.6641750783878178,0.0710212477737117,-0.16205099207924104,-0.6889660487810645,-0.9271141831476355,-0.8518804795387813,-0.9707576397105264,-0.9243638257971051
Solyc02g092570.1,4.0,SL3.0ch02,54259931,54261247,+,Transcription factor GRAS (AHRD V3.3 *** A0A103Y551_CYNCS)                ,-0.18833920233364387,-0.030154877017498208,0.19329700962530172,-0.3832029251318846,-0.5346107517410986,-0.4597111863436135,3.6146362100515415,1.8776245313880697,-0.31220437462129647,0.4155441344591171,0.34292166726884393,-0.5346107517410986,-0.49627889774312023,-0.5052430702177069,-0.5025829668379166,-0.5346107517410986,-0.5346107517410986,-0.38696961271334035,-0.5346107517410986,-0.5062826811273592
Solyc02g092580.3,5.0,SL3.0ch02,54266487,54266995,-,Peroxidase (AHRD V3.3 *** K4BD54_SOLLC)                  ,2.8266348353771766,2.9073892322821213,0.4502024725414194,-0.46597684272381107,0.3414737257675187,0.18690486122172917,-0.42706628552145415,-0.16982634374221744,-0.5021986513993313,-0.1524538399323903,-0.4460418739855214,-0.5168729698859573,-0.5170020898354223,-0.5043442929771152,-0.5116376678061966,-0.48533602690232874,-0.5047546616494196,-0.5023858368932566,-0.5135552686012236,-0.49315247533431633
Solyc02g092610.3,0.0,SL3.0ch02,54288321,54288488,-,Phototropic-responsive NPH3 family protein (AHRD V3.3 *-* AT5G67385.5)               ,-0.8235545330977303,-1.0368025327770518,1.0311907705898187,-0.49250638315399076,-0.5713157831368973,0.5827755926913559,-0.6979981019594312,-0.639715868237315,0.06192805132835561,-0.6899324644758495,-0.39023678681208723,-1.2879015259605242,-0.8345749352698493,-0.06399137370680746,-0.38669451151168815,-0.09179592614140647,0.4196819059206761,2.1127881402713906,2.331836493224479,1.4668197722145533
Solyc02g092620.3,0.0,SL3.0ch02,54291518,54292097,-,Phototropic-responsive NPH3 family protein (AHRD V3.3 *-* A0A061DGZ5_THECC)               ,-0.7730386998974612,-1.0353443327346927,0.6335067224106156,-0.6104811154482886,-0.493166974837782,0.2552528997346983,-0.8738178725196873,-0.6814485703285211,-0.39883971197158674,-0.5728310498114448,-0.3261767595660463,-1.055357793427491,-0.6931868823946287,0.12444063990609597,-0.10636247268695855,-0.12593667520624172,0.4536901105435988,1.9450364680283037,2.6190060156222623,1.7150560545852531
Solyc02g092630.2,0.0,SL3.0ch02,54294568,54294687,-,LOW QUALITY:Maturase K (AHRD V3.3 --* MATK_LIRMU)                ,-0.7253858927874233,-0.7710925115318287,0.2140601275735839,-0.7842524699777652,-0.33996448141327484,0.038355570407140854,-0.9829637757888574,-0.714209614828609,-0.7386663424805859,-0.27062878040830113,-0.46020181232862417,-0.7699404244645753,-0.6200979178589909,0.1321591634971483,-0.01463974768218442,0.140525884960764,0.14543757137422678,1.7515017572487381,2.781365634454551,1.988638062034869
Solyc02g092783.1,5.0,SL3.0ch02,54389839,54391800,-,Tetratricopeptide repeat-containing protein (AHRD V3.3 *** D7MQ06_ARALL)                ,2.1095354378486895,1.3343575719536285,3.3065620026397142,-0.4642339728975618,-0.2853593921016712,-0.35257129789770475,-0.41576292980415597,-0.46077475756827035,-0.501148313100028,-0.30506103474557084,-0.3343960124952042,-0.41413534289339193,-0.40725894071813595,-0.41696752036659973,-0.45554447144189525,-0.3382323541505372,-0.12780771421794607,-0.4492388431853661,-0.5066203762112851,-0.515341738646707
Solyc02g092850.1,1.0,SL3.0ch02,54457630,54457752,-,LOW QUALITY:Sister chromatid cohesion protein PDS5 like B-B (AHRD V3.3 *-* A0A0B2RCM4_GLYSO)           ,0.20094462019665227,-0.19902652782928956,-0.4278029762204575,0.20450066452351212,-0.4278029762204575,-0.4278029762204575,-0.4278029762204575,-0.4278029762204575,-0.2924460492717428,3.9810360330743864,1.319665543910614,-0.07944986691718113,-0.4278029762204575,-0.0015887030414619046,-0.4278029762204575,-0.4278029762204575,-0.4278029762204575,-0.4278029762204575,-0.4278029762204575,-0.4278029762204575
Solyc02g092860.3,0.0,SL3.0ch02,54472783,54472983,+,"Cytochrome ""P450,"" putative (AHRD V3.3 *** B9R747_RICCO)                ",-0.47790833842301744,-0.27778469282683765,-0.3345548768036845,-0.8614233491673111,-0.6902559647959535,-0.2669881192870627,-1.0061925825715226,-0.7731579355280236,-0.42935753783884417,-0.9211683930171553,-0.7630556105678179,-0.1486311118060013,-0.36667948420985613,0.1733459944404207,0.18638783489884447,0.40621336628345167,0.04281767874826046,1.7753172913946784,1.9625300905165606,2.770545740560869
Solyc02g092960.1,1.0,SL3.0ch02,54557303,54557494,+,Phosphoglycerate mutase-like family protein (AHRD V3.3 --* AT5G15070.7)               ,-0.3766970089996924,-0.34696976839968835,-0.3766970089996924,-0.3547774661631269,-0.3461495368047119,-0.3766970089996924,-0.24521097130468428,-0.008110309332931944,-0.16927465742910722,2.7467314868153703,3.212557024487568,-0.3451287028720716,-0.3766970089996924,-0.3766970089996924,-0.3766970089996924,-0.3766970089996924,-0.3766970089996924,-0.3766970089996924,-0.3766970089996924,-0.3766970089996924
Solyc02g093170.3,4.0,SL3.0ch02,54747915,54748074,-,cyclin delta-3 (AHRD V3.3 *** AT4G34090.1)                 ,-0.6788533142246075,-0.9181214416152582,-0.8823312043669033,0.49925326368183265,0.988198483225074,0.17515963727666917,2.358325910732762,2.635667724622933,0.27926610307524374,0.6272778988529694,-0.18763228609214033,-0.2817427992809161,0.11124386046787063,-0.40116099227020696,-0.43044226404463104,-0.446228232466501,-0.8188195781596356,-0.8153531775625752,-1.0272593381376094,-0.7864482537143691
Solyc02g093180.3,1.0,SL3.0ch02,54756835,54758258,-,"HXXXD-type acyl-transferase family ""protein,"" putative (AHRD V3.3 *** A0A061DGL0_THECC)              ",-0.3185365070141501,-0.31714733290233865,-0.31938697754502116,-0.2352862959329811,-0.30304693329511956,-0.31581867443420303,-0.2823621314409534,-0.27464167088960434,0.8299169617336125,-0.16504050772916132,4.225201892806035,-0.2532610321528339,-0.3125973953757279,-0.31252488263332767,-0.30299468566045895,-0.16957626898144712,-0.2977557284575889,-0.2605684584762986,-0.3105215438863513,-0.30405182773208
Solyc02g093240.2,2.0,SL3.0ch02,54806581,54806676,-,Caffeoyl-CoA O-methyltransferase (AHRD V3.3 *** CAMT_SOLTU)                 ,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,4.358898943540672,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172,-0.22941573387056172
Solyc02g093270.3,5.0,SL3.0ch02,54816778,54817854,-,caffeoyl-CoA O-methyltransferase                     ,1.0926718256512218,3.234960064569052,1.3065567049789597,-0.5323918778700325,1.6097597508152595,-0.04100433391428109,-0.5611750534445964,-0.15179241938977844,0.04581726717666284,-0.5480960740694077,-0.4238902098781668,-0.6217570277937547,-0.5565511277489064,-0.4145064828991231,-0.3033843647086901,-0.5384294325234267,-0.6270746319768694,-0.632935874304742,-0.6691619764103893,-0.6676147262589921
Solyc02g093365.1,0.0,SL3.0ch02,54900533,54904006,+,Sucrase/ferredoxin family protein (AHRD V3.3 *** A0A072U613_MEDTR)                ,-0.6779966129360224,-0.27719243621562173,-0.5145621448138454,0.3286040993786775,-0.7670359123937118,-0.2908807058685463,-0.7067893598287662,-0.5903660309703401,-0.2513567339132837,-0.6750489972331108,-0.6354629006506014,-0.6086901571150405,-0.5437051321158943,-0.4677551730266254,-0.1069852347967169,0.7015959893338524,0.8582355208891987,1.3699501236411555,0.31327629257514483,3.542165506060098
Solyc02g093520.3,0.0,SL3.0ch02,55003282,55003768,+,E3 ubiquitin-protein ligase RGLG2 (AHRD V3.3 *** A0A0B0MQU5_GOSAR)               ,-0.12419860553976347,-0.3777284226583206,0.07443131874143852,-0.6600959799805355,0.14621946932889027,-0.3453358411182646,-0.79655422359742,-0.5719483464269677,-0.7619141684556257,-0.7722529981111432,-0.6052574108455331,0.19814037535909024,-0.7938862313708266,-0.5141631949805645,-0.15133501448541792,0.42006850504703214,0.29488886360790545,0.3767551687749657,1.242824295619824,3.721342441091231
Solyc02g093570.2,1.0,SL3.0ch02,55029452,55029472,-,LOW QUALITY:fanconi anemia group I-like protein (AHRD V3.3 --* AT5G49110.4)             ,-0.23324034250057876,-0.2310806789805122,-0.23318552747995974,-0.23311836333108343,-0.2339161975856236,-0.23413499809416563,-0.23490350377006083,-0.2213410084124157,-0.23528798520911637,-0.15243272171809022,4.358197436037429,-0.2351438069023323,-0.2332402377270801,-0.23527563846329264,-0.23548176004262097,-0.23561900417116047,-0.23561900417116047,-0.23561900417116047,-0.23393864913585447,-0.23561900417116047
Solyc02g093580.3,1.0,SL3.0ch02,55031884,55031984,-,Tomato 9612 mRNA                    ,0.09790787082941134,0.23828009956604723,0.3596439116743668,-0.46870457236743246,-0.19960012229893473,1.1001138260823842,-0.48449825010525954,-0.4298055833453658,-0.06277258149509166,0.21295512414271883,3.968724753212635,-0.5299904675391496,-0.5231279599404263,-0.43085293913536343,-0.5259478844512174,-0.3661307801286158,-0.42987046466174456,-0.46592178236635323,-0.5335454419429042,-0.5268567557297029
Solyc02g093640.3,0.0,SL3.0ch02,55064843,55065675,-,Short-chain dehydrogenase/reductase (AHRD V3.3 *** U5TZJ9_PHAVU)                 ,-0.49753208702447144,-0.9650273990570603,0.1660253386178009,-0.18263920848619603,-0.37315452680151573,-0.47501611854068454,-1.0540344656831881,-0.38159432660468534,-0.5142825051344324,0.45644354462347925,-0.45327580678196405,-0.5566414216929864,-0.1696531755639231,-0.4498600615965397,-0.27033619740708814,-0.06058870801333959,-0.22434765319477218,0.5871517661420272,2.0893741742553384,3.3289888379441965
Solyc02g093670.3,5.0,SL3.0ch02,55072206,55072559,+,"RPM1-interacting protein 4 family ""protein,"" putative (AHRD V3.3 *** A0A061FYM4_THECC)             ",1.8281365403292476,3.3960611750685907,1.0885350735179289,-0.6172025238972121,-0.49792764080591745,-0.60642410301156,-0.5736862656530679,-0.5636242608351066,-0.5752984350205271,-0.5156494451851659,0.6956083382551199,-0.6044562307307744,-0.523862626480477,-0.2044955939253047,-0.257136411033586,-0.16819902831275754,-0.39259998359731857,-0.27604997746215276,-0.2461254118447162,-0.3856031893752439
Solyc02g093820.3,0.0,SL3.0ch02,55171552,55172060,+,plant UBX domain-containing protein 1 (AHRD V3.3 *** AT3G27310.1)              ,-0.7546409310008965,-0.4764986748085315,-0.3489393735774216,-0.830159870359319,-0.11796220124688903,0.1035997126761699,-1.3465559621869712,-0.997032660905175,0.4594617687689834,-0.43396238287062927,-0.7878076833942659,-1.0635273368709417,-0.7051118451335071,0.2825704949700789,0.07774744033848911,0.7155103455163644,0.2877025776384693,1.9632815732117332,2.4798670157358274,1.4924579934984228
Solyc02g093870.3,1.0,SL3.0ch02,55209484,55209588,+,"Amino acid ""transporter,"" transmembrane (AHRD V3.3 *** A0A124SF94_CYNCS)               ",-0.40363430742654355,-0.40363430742654355,-0.37571449919824096,-0.26931235213835264,-0.30061717375078384,-0.371699160319372,-0.21741392054452743,-0.27928417959087976,-0.40363430742654355,3.8683068231492657,1.756203102210264,-0.12725961329690663,-0.2416259167340891,-0.04668999562191141,-0.23411978392744903,-0.40363430742654355,-0.40363430742654355,-0.3353331782512126,-0.40363430742654355,-0.40363430742654355
Solyc02g094120.3,0.0,SL3.0ch02,55395082,55395428,-,sulfite oxidase                     ,-0.7122358038266294,-0.8081837865520234,-0.19274025576277215,-0.803683127585314,-0.6130376056979835,-0.279832365188553,-0.8173104885671632,-0.6778915384590455,0.053963759288561244,-0.9476340789986394,-0.8520059168635982,0.23452996890216618,-0.21303016593706414,0.05236701768256715,0.08314496421965772,-0.13948808230733628,0.10386514526503818,2.785710680043543,2.0143592830637362,1.729132397280852
Solyc02g094180.3,5.0,SL3.0ch02,55426322,55430771,+,Peroxidase (AHRD V3.3 *** K4BDL3_SOLLC)                  ,1.0627533588051588,1.2977861957948769,3.8509060587420416,-0.32890970709509226,-0.3009638325639123,-0.23298135389682667,-0.4144694308712902,-0.3860467247934374,-0.1776216620647144,-0.39402158175055974,-0.37509318952692283,-0.33701064184845364,-0.4134875313531698,-0.42392318623311076,-0.4206656935629495,-0.42548145352447,-0.4271986611045256,-0.4134457043975886,-0.42433746921318044,-0.3157877895418739
Solyc02g094380.2,1.0,SL3.0ch02,55560798,55561574,+,Protein kinase-like protein (AHRD V3.3 *** C6ZRY1_SOYBN)                ,-0.22753674726406858,-0.34045675837413747,-0.27922751194056045,-0.2310769960115342,0.18873489048919037,-0.1855372829936183,-0.303458895919158,-0.34045675837413747,-0.291175590382966,0.30976823168150475,4.292408830106549,-0.2720293549573159,-0.34045675837413747,-0.05174442581412546,-0.30562238161293853,-0.260305456761997,-0.34045675837413747,-0.34045675837413747,-0.34045675837413747,-0.34045675837413747
Solyc02g094435.1,0.0,SL3.0ch02,55598626,55599163,-,Esterase/lipase/thioesterase family protein (AHRD V3.3 *-* AT5G41130.3)                ,-0.7978523471259543,-1.2326678093864158,-0.06763721857310487,-0.14680000867263157,-0.05698691387887583,-0.061315591370746096,-1.245445162334827,-1.1080836497562236,-0.9007385631647251,-0.035265812196863235,-0.3704749545375987,-1.0312047710871037,-0.5390240657921049,0.6906423268964795,0.2575056970383485,0.4637607895492345,0.4081498910698894,1.4439779607127332,2.580632369512073,1.748827833098415
Solyc02g094510.3,0.0,SL3.0ch02,55670507,55670771,-,RING finger protein (AHRD V3.3 *** G7KX94_MEDTR)                ,-0.6801300201323061,-0.48583326056822024,-0.14774741857187443,-0.43202665076302765,-0.016807354285410907,-0.03345659244516159,-1.2990860853835966,-0.7830719302657646,-0.22804494893792382,-0.20312847555073857,-0.6426495395148086,-1.245618426023723,-0.5532040557664725,0.1468282038590833,-0.05125092473464207,-0.025901209718825355,0.32256354721272523,1.489398264907988,2.770155425491132,2.0990114511915694
Solyc02g094630.3,0.0,SL3.0ch02,55856184,55856606,-,"Transportin-3, putative (AHRD V3.3 *-* B9RGS4_RICCO)                 ",-0.7029059105243236,-0.9818904013903912,0.35056266627468285,-0.21596484822405704,0.20586159318100802,-0.11296700244355816,-1.119848319339239,-1.0454361029016865,-1.0444089369786886,-0.03551391629192357,-0.532902211513848,-0.6006614206275178,-0.6138226115442926,0.4140695299469349,0.28895046115975426,-0.21609926769721666,-0.16353736650881792,1.384982658078136,2.8002464311861677,1.9412849761588724
Solyc03g005020.3,0.0,SL3.0ch03,32498,32712,-,Lipase (AHRD V3.3 *** K4BDS6_SOLLC)                  ,-0.33132027060330377,-0.4326779476406285,-0.4237467187589911,-0.3601561299261035,-0.46096631723688636,-0.45823260037850294,-0.42934238355494597,-0.46185070509907816,-0.47072809936508453,-0.45440651821477596,-0.46899763343487494,-0.4425103819097531,-0.45215684149581004,-0.40828551366674154,-0.4427765414063961,0.8370017408158202,3.904835451351949,0.2481384144938666,0.8418679757228607,0.6663110203073783
Solyc03g005190.3,4.0,SL3.0ch03,116998,117378,+,Phosphoinositide phosphatase family protein (AHRD V3.3 --* AT3G43220.3)               ,-0.7686231107749688,-0.7486289451385338,-0.8118339621468661,0.27870309187088993,-0.034309945516983305,0.21422335447553464,2.8862684737650794,2.2867258338065124,0.8264311761227667,0.6759879505678265,-0.39469021010246536,-0.7188455324058476,0.13231986878793914,-0.07040328351726861,-0.1464998449415099,-0.5399177550819261,-0.7870333565538457,-0.7036492272629976,-0.7707608000889371,-0.8054637758643974
Solyc03g005210.3,5.0,SL3.0ch03,123759,124135,+,"Alpha-amylase ""inhibitor,"" lipid transfer and seed storage protein (AHRD V3.3 *** A0A075BNW0_SOLTU)           ",2.8856629557715787,2.853191503184078,0.6276439685897307,-0.47536435587152365,-0.32996337276424287,0.4046778722706845,-0.47644728539550796,-0.2543487282133306,-0.2353585746388518,-0.39584739546374487,-0.34319500607939896,-0.4810035880202778,-0.4851000915936437,-0.4743535105319988,-0.4794403173403273,-0.46037078206754506,-0.4592139869682863,-0.4816499612989779,-0.4553054079729954,-0.48421393559542125
Solyc03g005230.3,4.0,SL3.0ch03,136841,137361,+,"Methyl-6-phytyl-1,4-benzoquinone methyltransferase 2 (AHRD V3.3 *** F1BPW0_SOLPN)                ",-0.8225379224192589,-0.8647752079442926,-0.8018055892714923,0.06391546328519526,0.06575751583561433,0.22528057881108757,2.410877000931785,2.836383322055927,1.2147718831110037,0.32144090830341454,-0.36817443512295167,-0.5014545698368265,-0.2722598652360043,-0.2495554494645211,-0.21419098785712132,-0.583559497355376,-0.7091356172906502,-0.6240926028842668,-0.5664033540771043,-0.5604815735741597
Solyc03g005330.1,5.0,SL3.0ch03,194234,195520,+,Non-specific serine/threonine protein kinase (AHRD V3.3 *** K4BDV7_SOLLC)               ,3.032670843491681,1.4357321359468702,2.18145979319773,-0.5161046382386953,-0.47387930945925544,0.13818745541901437,-0.6870514062847544,-0.6866134551807408,-0.2113305782398126,-0.6673780690306165,-0.6744154816565185,-0.6551177846803378,-0.6307390315439755,-0.4984886902810493,-0.632174663947303,0.07264208673199073,-0.14558896990467135,0.006262095847988604,-0.13294011413984402,-0.25513221804770464
Solyc03g005490.3,1.0,SL3.0ch03,379268,379275,-,RING/U-box superfamily protein (AHRD V3.3 *** A0A061EMD3_THECC)                ,1.1012467484099522,0.9316863381917916,-0.4603508445401999,-0.32049224604043297,-0.3883325609500548,-0.33217949122142504,-0.30080356814322967,-0.4603508445401999,-0.4038678765933238,-0.34114294386020216,3.9527069504375927,-0.4603508445401999,-0.24955286866664367,-0.18196632339182434,-0.16345498203132675,-0.3736016166112223,-0.16814049228845168,-0.4603508445401999,-0.4603508445401999,-0.4603508445401999
Solyc03g005590.2,1.0,SL3.0ch03,433048,433086,-,Regulator of chromosome condensation (RCC1) family protein (AHRD V3.3 *** AT4G14368.3)            ,-0.22417963160715887,-0.32691613187988255,-0.3767925581463806,-0.1976987028956419,-0.28428114091505935,-0.3546956934972353,-0.39347562388558266,-0.31005589416223556,-0.4007459570678269,2.3585888642904003,3.5128730983746292,-0.22249586828596596,-0.021117297083914983,-0.3520136113129039,-0.3958781268031197,-0.4087651886637248,-0.3804340077459086,-0.39527373098597063,-0.406238917925586,-0.4204038798009323
Solyc03g005630.3,1.0,SL3.0ch03,455601,456308,-,"Mammalian uncoordinated homology ""13,"" domain 2 (AHRD V3.3 *** A0A103Y0Q9_CYNCS)             ",-0.18382912296225343,-0.15429462355732704,-0.018772612972194135,-0.2527364433501394,-0.25244632906183423,-0.25255569691422963,-0.25310946742602874,-0.2450982458382548,-0.25404043469898047,-0.2137802381829712,4.3523381483631445,-0.2518566206105273,-0.2538440620696034,-0.24675814315970307,-0.25199843752470635,-0.25401054209459784,-0.25430952238333293,-0.25413957676839416,-0.2514779319395598,-0.25328009684850666
Solyc03g005640.1,5.0,SL3.0ch03,457650,459020,+,"LOW QUALITY:transmembrane ""protein,"" putative (DUF247) (AHRD V3.3 *** AT3G50150.1)              ",1.7790046987173187,2.5117136737959456,2.7575669502712294,-0.4149941259644625,-0.4149941259644625,-0.4136626985602325,-0.41428321253226735,-0.4149941259644625,-0.4149941259644625,-0.4149941259644625,-0.4149941259644625,-0.4135734711439419,-0.4149941259644625,-0.4149941259644625,-0.4149941259644625,-0.4149941259644625,-0.4149941259644625,-0.41358853775726395,-0.4149941259644625,-0.4132478912172382
Solyc03g005650.1,5.0,SL3.0ch03,467054,467978,-,"CC-NBS-LRR class disease resistance ""protein,"" putative (AHRD V3.3 *** A0A061F8A3_THECC)             ",1.5808800552725015,1.8109251461684388,3.3931197781983062,-0.4011299461139918,-0.3929584469636552,-0.3937389337091125,-0.4011299461139918,-0.3994890535854126,-0.39605826187696597,-0.4011299461139918,-0.4011299461139918,-0.4011299461139918,-0.399400591304922,-0.39310180298998154,-0.4011299461139918,-0.4011299461139918,-0.3988784280692802,-0.4011299461139918,-0.4011299461139918,-0.4011299461139918
Solyc03g005660.3,5.0,SL3.0ch03,471988,474440,+,Disease resistance protein (AHRD V3.3 *** A0A103XDQ0_CYNCS)                ,0.8577611443604695,1.5334425482812735,3.808979854175937,-0.34834397291803393,-0.2709843874109999,-0.2503975427991448,-0.534776329099068,-0.48784359628868795,-0.39848128813753536,-0.4414026895188593,-0.38561573955727224,-0.5112209132879183,-0.3856669160121768,-0.29036190834608444,-0.3193418094752591,-0.2866887052612297,-0.42859301572549097,-0.27588131233730867,-0.21659432394484193,-0.3679890966977673
